day,raw_count,sim_count,jar_id,rep_id,treatment,site
12,39,429,33,91,20C,20C
14,20,405,33,91,20C,20C
1,50,1218,33,92,20C,20C
3,71,1185,33,92,20C,20C
5,43,908,33,92,20C,20C
7,37,758,33,92,20C,20C
10,40,675,33,92,20C,20C
12,39,596,33,92,20C,20C
14,20,432,33,92,20C,20C
1,50,1086,33,93,20C,20C
3,71,975,33,93,20C,20C
5,43,894,33,93,20C,20C
7,37,798,33,93,20C,20C
10,40,618,33,93,20C,20C
12,39,609,33,93,20C,20C
14,20,237,33,93,20C,20C
1,50,1090,33,94,20C,20C
3,71,1039,33,94,20C,20C
5,43,903,33,94,20C,20C
7,37,776,33,94,20C,20C
10,40,575,33,94,20C,20C
12,39,500,33,94,20C,20C
14,20,323,33,94,20C,20C
1,50,1164,33,95,20C,20C
3,71,1079,33,95,20C,20C
5,43,791,33,95,20C,20C
7,37,580,33,95,20C,20C
10,40,554,33,95,20C,20C
12,39,523,33,95,20C,20C
14,20,498,33,95,20C,20C
1,50,1004,33,96,20C,20C
3,71,911,33,96,20C,20C
5,43,741,33,96,20C,20C
7,37,717,33,96,20C,20C
10,40,593,33,96,20C,20C
12,39,580,33,96,20C,20C
14,20,399,33,96,20C,20C
1,50,974,33,97,20C,20C
3,71,966,33,97,20C,20C
5,43,733,33,97,20C,20C
7,37,608,33,97,20C,20C
10,40,576,33,97,20C,20C
12,39,530,33,97,20C,20C
14,20,347,33,97,20C,20C
1,50,1077,33,98,20C,20C
3,71,937,33,98,20C,20C
5,43,794,33,98,20C,20C
7,37,718,33,98,20C,20C
10,40,552,33,98,20C,20C
12,39,530,33,98,20C,20C
14,20,370,33,98,20C,20C
1,50,1130,33,99,20C,20C
3,71,994,33,99,20C,20C
5,43,841,33,99,20C,20C
7,37,709,33,99,20C,20C
10,40,642,33,99,20C,20C
12,39,608,33,99,20C,20C
14,20,509,33,99,20C,20C
1,50,948,33,100,20C,20C
3,71,850,33,100,20C,20C
5,43,788,33,100,20C,20C
7,37,619,33,100,20C,20C
10,40,617,33,100,20C,20C
12,39,595,33,100,20C,20C
14,20,363,33,100,20C,20C
1,50,1112,33,101,20C,20C
3,71,967,33,101,20C,20C
5,43,692,33,101,20C,20C
7,37,672,33,101,20C,20C
10,40,651,33,101,20C,20C
12,39,548,33,101,20C,20C
14,20,335,33,101,20C,20C
1,50,1029,33,102,20C,20C
3,71,939,33,102,20C,20C
5,43,756,33,102,20C,20C
7,37,711,33,102,20C,20C
10,40,588,33,102,20C,20C
12,39,484,33,102,20C,20C
14,20,343,33,102,20C,20C
1,50,1166,33,103,20C,20C
3,71,1022,33,103,20C,20C
5,43,637,33,103,20C,20C
7,37,549,33,103,20C,20C
10,40,541,33,103,20C,20C
12,39,536,33,103,20C,20C
14,20,386,33,103,20C,20C
1,50,1084,33,104,20C,20C
3,71,1000,33,104,20C,20C
5,43,786,33,104,20C,20C
7,37,718,33,104,20C,20C
10,40,695,33,104,20C,20C
12,39,645,33,104,20C,20C
14,20,304,33,104,20C,20C
1,50,995,33,105,20C,20C
3,71,928,33,105,20C,20C
5,43,837,33,105,20C,20C
7,37,822,33,105,20C,20C
10,40,645,33,105,20C,20C
12,39,624,33,105,20C,20C
14,20,373,33,105,20C,20C
1,50,1128,33,106,20C,20C
3,71,1064,33,106,20C,20C
5,43,848,33,106,20C,20C
7,37,705,33,106,20C,20C
10,40,674,33,106,20C,20C
12,39,560,33,106,20C,20C
14,20,337,33,106,20C,20C
1,50,1088,33,107,20C,20C
3,71,1030,33,107,20C,20C
5,43,779,33,107,20C,20C
7,37,670,33,107,20C,20C
10,40,540,33,107,20C,20C
12,39,528,33,107,20C,20C
14,20,271,33,107,20C,20C
1,50,1029,33,108,20C,20C
3,71,1018,33,108,20C,20C
5,43,856,33,108,20C,20C
7,37,684,33,108,20C,20C
10,40,657,33,108,20C,20C
12,39,502,33,108,20C,20C
14,20,383,33,108,20C,20C
1,50,1128,33,109,20C,20C
3,71,1045,33,109,20C,20C
5,43,798,33,109,20C,20C
7,37,750,33,109,20C,20C
10,40,667,33,109,20C,20C
12,39,589,33,109,20C,20C
14,20,423,33,109,20C,20C
1,50,1070,33,110,20C,20C
3,71,1060,33,110,20C,20C
5,43,809,33,110,20C,20C
7,37,611,33,110,20C,20C
10,40,572,33,110,20C,20C
12,39,569,33,110,20C,20C
14,20,344,33,110,20C,20C
1,50,938,33,111,20C,20C
3,71,925,33,111,20C,20C
5,43,719,33,111,20C,20C
7,37,710,33,111,20C,20C
10,40,691,33,111,20C,20C
12,39,667,33,111,20C,20C
14,20,341,33,111,20C,20C
1,50,968,33,112,20C,20C
3,71,878,33,112,20C,20C
5,43,805,33,112,20C,20C
7,37,725,33,112,20C,20C
10,40,688,33,112,20C,20C
12,39,575,33,112,20C,20C
14,20,229,33,112,20C,20C
1,50,928,33,113,20C,20C
3,71,925,33,113,20C,20C
5,43,759,33,113,20C,20C
7,37,724,33,113,20C,20C
10,40,689,33,113,20C,20C
12,39,534,33,113,20C,20C
14,20,358,33,113,20C,20C
1,50,1304,33,114,20C,20C
3,71,1052,33,114,20C,20C
5,43,738,33,114,20C,20C
7,37,727,33,114,20C,20C
10,40,554,33,114,20C,20C
12,39,543,33,114,20C,20C
14,20,365,33,114,20C,20C
1,50,1000,33,115,20C,20C
3,71,984,33,115,20C,20C
5,43,785,33,115,20C,20C
7,37,697,33,115,20C,20C
10,40,610,33,115,20C,20C
12,39,504,33,115,20C,20C
14,20,303,33,115,20C,20C
1,50,1000,33,116,20C,20C
3,71,984,33,116,20C,20C
5,43,862,33,116,20C,20C
7,37,855,33,116,20C,20C
10,40,696,33,116,20C,20C
12,39,618,33,116,20C,20C
14,20,397,33,116,20C,20C
1,50,1002,33,117,20C,20C
3,71,977,33,117,20C,20C
5,43,699,33,117,20C,20C
7,37,622,33,117,20C,20C
10,40,567,33,117,20C,20C
12,39,516,33,117,20C,20C
14,20,419,33,117,20C,20C
1,50,897,33,118,20C,20C
3,71,886,33,118,20C,20C
5,43,877,33,118,20C,20C
7,37,726,33,118,20C,20C
10,40,597,33,118,20C,20C
12,39,481,33,118,20C,20C
14,20,321,33,118,20C,20C
1,50,1231,33,119,20C,20C
3,71,1193,33,119,20C,20C
5,43,1009,33,119,20C,20C
7,37,754,33,119,20C,20C
10,40,585,33,119,20C,20C
12,39,570,33,119,20C,20C
14,20,347,33,119,20C,20C
1,50,1181,33,120,20C,20C
3,71,1131,33,120,20C,20C
5,43,737,33,120,20C,20C
7,37,724,33,120,20C,20C
10,40,613,33,120,20C,20C
12,39,603,33,120,20C,20C
14,20,322,33,120,20C,20C
1,50,1036,33,121,20C,20C
3,71,1006,33,121,20C,20C
5,43,783,33,121,20C,20C
7,37,730,33,121,20C,20C
10,40,680,33,121,20C,20C
12,39,665,33,121,20C,20C
14,20,302,33,121,20C,20C
1,50,1024,33,122,20C,20C
3,71,1024,33,122,20C,20C
5,43,821,33,122,20C,20C
7,37,679,33,122,20C,20C
10,40,642,33,122,20C,20C
12,39,624,33,122,20C,20C
14,20,441,33,122,20C,20C
1,50,942,33,123,20C,20C
3,71,938,33,123,20C,20C
5,43,750,33,123,20C,20C
7,37,742,33,123,20C,20C
10,40,652,33,123,20C,20C
12,39,560,33,123,20C,20C
14,20,320,33,123,20C,20C
1,50,1158,33,124,20C,20C
3,71,1127,33,124,20C,20C
5,43,790,33,124,20C,20C
7,37,721,33,124,20C,20C
10,40,675,33,124,20C,20C
12,39,542,33,124,20C,20C
14,20,275,33,124,20C,20C
1,50,993,33,125,20C,20C
3,71,992,33,125,20C,20C
5,43,849,33,125,20C,20C
7,37,653,33,125,20C,20C
10,40,611,33,125,20C,20C
12,39,586,33,125,20C,20C
14,20,338,33,125,20C,20C
1,50,1097,33,126,20C,20C
3,71,1065,33,126,20C,20C
5,43,714,33,126,20C,20C
7,37,573,33,126,20C,20C
10,40,572,33,126,20C,20C
12,39,545,33,126,20C,20C
14,20,278,33,126,20C,20C
1,50,1140,33,127,20C,20C
3,71,1140,33,127,20C,20C
5,43,794,33,127,20C,20C
7,37,770,33,127,20C,20C
10,40,615,33,127,20C,20C
12,39,551,33,127,20C,20C
14,20,272,33,127,20C,20C
1,50,1143,33,128,20C,20C
3,71,1008,33,128,20C,20C
5,43,863,33,128,20C,20C
7,37,737,33,128,20C,20C
10,40,608,33,128,20C,20C
12,39,576,33,128,20C,20C
14,20,534,33,128,20C,20C
1,50,969,33,129,20C,20C
3,71,953,33,129,20C,20C
5,43,760,33,129,20C,20C
7,37,642,33,129,20C,20C
10,40,630,33,129,20C,20C
12,39,588,33,129,20C,20C
14,20,341,33,129,20C,20C
1,50,1150,33,130,20C,20C
3,71,1065,33,130,20C,20C
5,43,735,33,130,20C,20C
7,37,728,33,130,20C,20C
10,40,658,33,130,20C,20C
12,39,613,33,130,20C,20C
14,20,280,33,130,20C,20C
1,50,1080,33,131,20C,20C
3,71,1041,33,131,20C,20C
5,43,817,33,131,20C,20C
7,37,662,33,131,20C,20C
10,40,557,33,131,20C,20C
12,39,537,33,131,20C,20C
14,20,266,33,131,20C,20C
1,50,1092,33,132,20C,20C
3,71,1086,33,132,20C,20C
5,43,861,33,132,20C,20C
7,37,687,33,132,20C,20C
10,40,652,33,132,20C,20C
12,39,535,33,132,20C,20C
14,20,294,33,132,20C,20C
1,50,1099,33,133,20C,20C
3,71,1060,33,133,20C,20C
5,43,768,33,133,20C,20C
7,37,698,33,133,20C,20C
10,40,690,33,133,20C,20C
12,39,626,33,133,20C,20C
14,20,386,33,133,20C,20C
1,50,1033,33,134,20C,20C
3,71,930,33,134,20C,20C
5,43,691,33,134,20C,20C
7,37,688,33,134,20C,20C
10,40,582,33,134,20C,20C
12,39,513,33,134,20C,20C
14,20,307,33,134,20C,20C
1,50,1129,33,135,20C,20C
3,71,1026,33,135,20C,20C
5,43,846,33,135,20C,20C
7,37,698,33,135,20C,20C
10,40,581,33,135,20C,20C
12,39,565,33,135,20C,20C
14,20,366,33,135,20C,20C
1,50,947,33,136,20C,20C
3,71,909,33,136,20C,20C
5,43,754,33,136,20C,20C
7,37,712,33,136,20C,20C
10,40,681,33,136,20C,20C
12,39,660,33,136,20C,20C
14,20,333,33,136,20C,20C
1,50,941,33,137,20C,20C
3,71,890,33,137,20C,20C
5,43,739,33,137,20C,20C
7,37,685,33,137,20C,20C
10,40,671,33,137,20C,20C
12,39,612,33,137,20C,20C
14,20,352,33,137,20C,20C
1,50,1069,33,138,20C,20C
3,71,1023,33,138,20C,20C
5,43,801,33,138,20C,20C
7,37,643,33,138,20C,20C
10,40,546,33,138,20C,20C
12,39,531,33,138,20C,20C
14,20,231,33,138,20C,20C
1,50,1039,33,139,20C,20C
3,71,932,33,139,20C,20C
5,43,719,33,139,20C,20C
7,37,701,33,139,20C,20C
10,40,697,33,139,20C,20C
12,39,635,33,139,20C,20C
14,20,354,33,139,20C,20C
1,50,1044,33,140,20C,20C
3,71,1013,33,140,20C,20C
5,43,820,33,140,20C,20C
7,37,736,33,140,20C,20C
10,40,575,33,140,20C,20C
12,39,435,33,140,20C,20C
14,20,303,33,140,20C,20C
1,50,1064,33,141,20C,20C
3,71,922,33,141,20C,20C
5,43,857,33,141,20C,20C
7,37,685,33,141,20C,20C
10,40,641,33,141,20C,20C
12,39,552,33,141,20C,20C
14,20,385,33,141,20C,20C
1,50,1093,33,142,20C,20C
3,71,1005,33,142,20C,20C
5,43,721,33,142,20C,20C
7,37,680,33,142,20C,20C
10,40,625,33,142,20C,20C
12,39,511,33,142,20C,20C
14,20,370,33,142,20C,20C
1,50,999,33,143,20C,20C
3,71,893,33,143,20C,20C
5,43,727,33,143,20C,20C
7,37,725,33,143,20C,20C
10,40,631,33,143,20C,20C
12,39,595,33,143,20C,20C
14,20,400,33,143,20C,20C
1,50,1077,33,144,20C,20C
3,71,1006,33,144,20C,20C
5,43,877,33,144,20C,20C
7,37,770,33,144,20C,20C
10,40,711,33,144,20C,20C
12,39,621,33,144,20C,20C
14,20,308,33,144,20C,20C
1,50,1018,33,145,20C,20C
3,71,1007,33,145,20C,20C
5,43,720,33,145,20C,20C
7,37,644,33,145,20C,20C
10,40,595,33,145,20C,20C
12,39,551,33,145,20C,20C
14,20,451,33,145,20C,20C
1,50,1029,33,146,20C,20C
3,71,937,33,146,20C,20C
5,43,873,33,146,20C,20C
7,37,689,33,146,20C,20C
10,40,687,33,146,20C,20C
12,39,476,33,146,20C,20C
14,20,386,33,146,20C,20C
1,50,1029,33,147,20C,20C
3,71,933,33,147,20C,20C
5,43,870,33,147,20C,20C
7,37,843,33,147,20C,20C
10,40,694,33,147,20C,20C
12,39,577,33,147,20C,20C
14,20,273,33,147,20C,20C
1,50,1179,33,148,20C,20C
3,71,1164,33,148,20C,20C
5,43,967,33,148,20C,20C
7,37,855,33,148,20C,20C
10,40,790,33,148,20C,20C
12,39,553,33,148,20C,20C
14,20,349,33,148,20C,20C
1,50,1085,33,149,20C,20C
3,71,1067,33,149,20C,20C
5,43,805,33,149,20C,20C
7,37,766,33,149,20C,20C
10,40,550,33,149,20C,20C
12,39,519,33,149,20C,20C
14,20,286,33,149,20C,20C
1,50,1203,33,150,20C,20C
3,71,970,33,150,20C,20C
5,43,662,33,150,20C,20C
7,37,588,33,150,20C,20C
10,40,573,33,150,20C,20C
12,39,500,33,150,20C,20C
14,20,356,33,150,20C,20C
1,50,1070,33,151,20C,20C
3,71,871,33,151,20C,20C
5,43,800,33,151,20C,20C
7,37,787,33,151,20C,20C
10,40,679,33,151,20C,20C
12,39,612,33,151,20C,20C
14,20,447,33,151,20C,20C
1,50,940,33,152,20C,20C
3,71,902,33,152,20C,20C
5,43,788,33,152,20C,20C
7,37,695,33,152,20C,20C
10,40,627,33,152,20C,20C
12,39,596,33,152,20C,20C
14,20,348,33,152,20C,20C
1,50,1046,33,153,20C,20C
3,71,1017,33,153,20C,20C
5,43,733,33,153,20C,20C
7,37,709,33,153,20C,20C
10,40,586,33,153,20C,20C
12,39,521,33,153,20C,20C
14,20,431,33,153,20C,20C
1,50,1381,33,154,20C,20C
3,71,1305,33,154,20C,20C
5,43,717,33,154,20C,20C
7,37,630,33,154,20C,20C
10,40,620,33,154,20C,20C
12,39,608,33,154,20C,20C
14,20,291,33,154,20C,20C
1,50,1077,33,155,20C,20C
3,71,1017,33,155,20C,20C
5,43,865,33,155,20C,20C
7,37,689,33,155,20C,20C
10,40,664,33,155,20C,20C
12,39,584,33,155,20C,20C
14,20,334,33,155,20C,20C
1,50,1041,33,156,20C,20C
3,71,1016,33,156,20C,20C
5,43,746,33,156,20C,20C
7,37,684,33,156,20C,20C
10,40,564,33,156,20C,20C
12,39,548,33,156,20C,20C
14,20,212,33,156,20C,20C
1,50,1019,33,157,20C,20C
3,71,1005,33,157,20C,20C
5,43,825,33,157,20C,20C
7,37,787,33,157,20C,20C
10,40,759,33,157,20C,20C
12,39,597,33,157,20C,20C
14,20,528,33,157,20C,20C
1,50,1024,33,158,20C,20C
3,71,1007,33,158,20C,20C
5,43,824,33,158,20C,20C
7,37,805,33,158,20C,20C
10,40,728,33,158,20C,20C
12,39,613,33,158,20C,20C
14,20,236,33,158,20C,20C
1,50,865,33,159,20C,20C
3,71,863,33,159,20C,20C
5,43,748,33,159,20C,20C
7,37,736,33,159,20C,20C
10,40,632,33,159,20C,20C
12,39,603,33,159,20C,20C
14,20,377,33,159,20C,20C
1,50,1107,33,160,20C,20C
3,71,1096,33,160,20C,20C
5,43,799,33,160,20C,20C
7,37,684,33,160,20C,20C
10,40,590,33,160,20C,20C
12,39,535,33,160,20C,20C
14,20,334,33,160,20C,20C
1,50,1109,33,161,20C,20C
3,71,1031,33,161,20C,20C
5,43,728,33,161,20C,20C
7,37,704,33,161,20C,20C
10,40,683,33,161,20C,20C
12,39,646,33,161,20C,20C
14,20,268,33,161,20C,20C
1,50,1182,33,162,20C,20C
3,71,914,33,162,20C,20C
5,43,885,33,162,20C,20C
7,37,624,33,162,20C,20C
10,40,556,33,162,20C,20C
12,39,487,33,162,20C,20C
14,20,366,33,162,20C,20C
1,50,1194,33,163,20C,20C
3,71,1149,33,163,20C,20C
5,43,728,33,163,20C,20C
7,37,653,33,163,20C,20C
10,40,642,33,163,20C,20C
12,39,642,33,163,20C,20C
14,20,284,33,163,20C,20C
1,50,998,33,164,20C,20C
3,71,955,33,164,20C,20C
5,43,755,33,164,20C,20C
7,37,742,33,164,20C,20C
10,40,742,33,164,20C,20C
12,39,630,33,164,20C,20C
14,20,439,33,164,20C,20C
1,50,1007,33,165,20C,20C
3,71,987,33,165,20C,20C
5,43,766,33,165,20C,20C
7,37,763,33,165,20C,20C
10,40,668,33,165,20C,20C
12,39,641,33,165,20C,20C
14,20,387,33,165,20C,20C
1,50,1033,33,166,20C,20C
3,71,1027,33,166,20C,20C
5,43,845,33,166,20C,20C
7,37,577,33,166,20C,20C
10,40,525,33,166,20C,20C
12,39,490,33,166,20C,20C
14,20,278,33,166,20C,20C
1,50,1229,33,167,20C,20C
3,71,1211,33,167,20C,20C
5,43,687,33,167,20C,20C
7,37,620,33,167,20C,20C
10,40,615,33,167,20C,20C
12,39,567,33,167,20C,20C
14,20,462,33,167,20C,20C
1,50,1105,33,168,20C,20C
3,71,943,33,168,20C,20C
5,43,889,33,168,20C,20C
7,37,750,33,168,20C,20C
10,40,709,33,168,20C,20C
12,39,613,33,168,20C,20C
14,20,330,33,168,20C,20C
1,50,1047,33,169,20C,20C
3,71,1013,33,169,20C,20C
5,43,757,33,169,20C,20C
7,37,703,33,169,20C,20C
10,40,665,33,169,20C,20C
12,39,617,33,169,20C,20C
14,20,275,33,169,20C,20C
1,50,1026,33,170,20C,20C
3,71,965,33,170,20C,20C
5,43,797,33,170,20C,20C
7,37,716,33,170,20C,20C
10,40,628,33,170,20C,20C
12,39,445,33,170,20C,20C
14,20,352,33,170,20C,20C
1,50,1068,33,171,20C,20C
3,71,867,33,171,20C,20C
5,43,682,33,171,20C,20C
7,37,639,33,171,20C,20C
10,40,532,33,171,20C,20C
12,39,531,33,171,20C,20C
14,20,214,33,171,20C,20C
1,50,1117,33,172,20C,20C
3,71,1098,33,172,20C,20C
5,43,704,33,172,20C,20C
7,37,615,33,172,20C,20C
10,40,612,33,172,20C,20C
12,39,514,33,172,20C,20C
14,20,289,33,172,20C,20C
1,50,1069,33,173,20C,20C
3,71,1064,33,173,20C,20C
5,43,848,33,173,20C,20C
7,37,688,33,173,20C,20C
10,40,600,33,173,20C,20C
12,39,594,33,173,20C,20C
14,20,330,33,173,20C,20C
1,50,1054,33,174,20C,20C
3,71,913,33,174,20C,20C
5,43,867,33,174,20C,20C
7,37,625,33,174,20C,20C
10,40,616,33,174,20C,20C
12,39,608,33,174,20C,20C
14,20,429,33,174,20C,20C
1,50,1151,33,175,20C,20C
3,71,1140,33,175,20C,20C
5,43,735,33,175,20C,20C
7,37,682,33,175,20C,20C
10,40,623,33,175,20C,20C
12,39,591,33,175,20C,20C
14,20,256,33,175,20C,20C
1,50,1191,33,176,20C,20C
3,71,1020,33,176,20C,20C
5,43,963,33,176,20C,20C
7,37,798,33,176,20C,20C
10,40,722,33,176,20C,20C
12,39,620,33,176,20C,20C
14,20,366,33,176,20C,20C
1,50,1038,33,177,20C,20C
3,71,1008,33,177,20C,20C
5,43,727,33,177,20C,20C
7,37,693,33,177,20C,20C
10,40,529,33,177,20C,20C
12,39,524,33,177,20C,20C
14,20,453,33,177,20C,20C
1,50,1112,33,178,20C,20C
3,71,1036,33,178,20C,20C
5,43,792,33,178,20C,20C
7,37,777,33,178,20C,20C
10,40,631,33,178,20C,20C
12,39,516,33,178,20C,20C
14,20,382,33,178,20C,20C
1,50,1002,33,179,20C,20C
3,71,946,33,179,20C,20C
5,43,816,33,179,20C,20C
7,37,703,33,179,20C,20C
10,40,675,33,179,20C,20C
12,39,630,33,179,20C,20C
14,20,340,33,179,20C,20C
1,50,1087,33,180,20C,20C
3,71,928,33,180,20C,20C
5,43,694,33,180,20C,20C
7,37,648,33,180,20C,20C
10,40,598,33,180,20C,20C
12,39,558,33,180,20C,20C
14,20,307,33,180,20C,20C
1,50,1087,33,181,20C,20C
3,71,1056,33,181,20C,20C
5,43,797,33,181,20C,20C
7,37,674,33,181,20C,20C
10,40,669,33,181,20C,20C
12,39,520,33,181,20C,20C
14,20,335,33,181,20C,20C
1,50,1094,33,182,20C,20C
3,71,935,33,182,20C,20C
5,43,867,33,182,20C,20C
7,37,624,33,182,20C,20C
10,40,602,33,182,20C,20C
12,39,596,33,182,20C,20C
14,20,319,33,182,20C,20C
1,50,1083,33,183,20C,20C
3,71,1002,33,183,20C,20C
5,43,657,33,183,20C,20C
7,37,620,33,183,20C,20C
10,40,545,33,183,20C,20C
12,39,476,33,183,20C,20C
14,20,458,33,183,20C,20C
1,50,1233,33,184,20C,20C
3,71,1188,33,184,20C,20C
5,43,909,33,184,20C,20C
7,37,829,33,184,20C,20C
10,40,810,33,184,20C,20C
12,39,564,33,184,20C,20C
14,20,274,33,184,20C,20C
1,50,988,33,185,20C,20C
3,71,920,33,185,20C,20C
5,43,629,33,185,20C,20C
7,37,554,33,185,20C,20C
10,40,553,33,185,20C,20C
12,39,543,33,185,20C,20C
14,20,422,33,185,20C,20C
1,50,1106,33,186,20C,20C
3,71,1087,33,186,20C,20C
5,43,851,33,186,20C,20C
7,37,698,33,186,20C,20C
10,40,621,33,186,20C,20C
12,39,448,33,186,20C,20C
14,20,342,33,186,20C,20C
1,50,1232,33,187,20C,20C
3,71,1219,33,187,20C,20C
5,43,966,33,187,20C,20C
7,37,577,33,187,20C,20C
10,40,574,33,187,20C,20C
12,39,470,33,187,20C,20C
14,20,426,33,187,20C,20C
1,50,1236,33,188,20C,20C
3,71,1186,33,188,20C,20C
5,43,711,33,188,20C,20C
7,37,584,33,188,20C,20C
10,40,571,33,188,20C,20C
12,39,428,33,188,20C,20C
14,20,292,33,188,20C,20C
1,50,960,33,189,20C,20C
3,71,946,33,189,20C,20C
5,43,676,33,189,20C,20C
7,37,589,33,189,20C,20C
10,40,515,33,189,20C,20C
12,39,435,33,189,20C,20C
14,20,429,33,189,20C,20C
1,50,1136,33,190,20C,20C
3,71,1088,33,190,20C,20C
5,43,835,33,190,20C,20C
7,37,763,33,190,20C,20C
10,40,687,33,190,20C,20C
12,39,677,33,190,20C,20C
14,20,430,33,190,20C,20C
1,50,1108,33,191,20C,20C
3,71,1007,33,191,20C,20C
5,43,846,33,191,20C,20C
7,37,777,33,191,20C,20C
10,40,711,33,191,20C,20C
12,39,561,33,191,20C,20C
14,20,477,33,191,20C,20C
1,50,932,33,192,20C,20C
3,71,919,33,192,20C,20C
5,43,761,33,192,20C,20C
7,37,667,33,192,20C,20C
10,40,576,33,192,20C,20C
12,39,576,33,192,20C,20C
14,20,344,33,192,20C,20C
1,50,939,33,193,20C,20C
3,71,882,33,193,20C,20C
5,43,819,33,193,20C,20C
7,37,777,33,193,20C,20C
10,40,734,33,193,20C,20C
12,39,670,33,193,20C,20C
14,20,443,33,193,20C,20C
1,50,960,33,194,20C,20C
3,71,958,33,194,20C,20C
5,43,808,33,194,20C,20C
7,37,715,33,194,20C,20C
10,40,677,33,194,20C,20C
12,39,559,33,194,20C,20C
14,20,257,33,194,20C,20C
1,50,978,33,195,20C,20C
3,71,898,33,195,20C,20C
5,43,852,33,195,20C,20C
7,37,751,33,195,20C,20C
10,40,749,33,195,20C,20C
12,39,673,33,195,20C,20C
14,20,436,33,195,20C,20C
1,50,1040,33,196,20C,20C
3,71,1012,33,196,20C,20C
5,43,770,33,196,20C,20C
7,37,662,33,196,20C,20C
10,40,659,33,196,20C,20C
12,39,621,33,196,20C,20C
14,20,292,33,196,20C,20C
1,50,935,33,197,20C,20C
3,71,925,33,197,20C,20C
5,43,855,33,197,20C,20C
7,37,720,33,197,20C,20C
10,40,600,33,197,20C,20C
12,39,446,33,197,20C,20C
14,20,390,33,197,20C,20C
1,50,1208,33,198,20C,20C
3,71,1171,33,198,20C,20C
5,43,1073,33,198,20C,20C
7,37,772,33,198,20C,20C
10,40,768,33,198,20C,20C
12,39,737,33,198,20C,20C
14,20,437,33,198,20C,20C
1,50,1056,33,199,20C,20C
3,71,952,33,199,20C,20C
5,43,716,33,199,20C,20C
7,37,666,33,199,20C,20C
10,40,615,33,199,20C,20C
12,39,598,33,199,20C,20C
14,20,486,33,199,20C,20C
1,50,1033,33,200,20C,20C
3,71,981,33,200,20C,20C
5,43,699,33,200,20C,20C
7,37,666,33,200,20C,20C
10,40,549,33,200,20C,20C
12,39,512,33,200,20C,20C
14,20,350,33,200,20C,20C
1,51,903,34,1,20C,20C
3,43,773,34,1,20C,20C
5,35,707,34,1,20C,20C
7,22,403,34,1,20C,20C
10,30,351,34,1,20C,20C
12,13,265,34,1,20C,20C
14,23,219,34,1,20C,20C
1,51,773,34,2,20C,20C
3,43,652,34,2,20C,20C
5,35,566,34,2,20C,20C
7,22,430,34,2,20C,20C
10,30,428,34,2,20C,20C
12,13,414,34,2,20C,20C
14,23,408,34,2,20C,20C
1,51,1059,34,3,20C,20C
3,43,620,34,3,20C,20C
5,35,490,34,3,20C,20C
7,22,480,34,3,20C,20C
10,30,379,34,3,20C,20C
12,13,328,34,3,20C,20C
14,23,277,34,3,20C,20C
1,51,868,34,4,20C,20C
3,43,839,34,4,20C,20C
5,35,614,34,4,20C,20C
7,22,495,34,4,20C,20C
10,30,472,34,4,20C,20C
12,13,464,34,4,20C,20C
14,23,319,34,4,20C,20C
1,51,809,34,5,20C,20C
3,43,803,34,5,20C,20C
5,35,662,34,5,20C,20C
7,22,431,34,5,20C,20C
10,30,413,34,5,20C,20C
12,13,309,34,5,20C,20C
14,23,306,34,5,20C,20C
1,51,1133,34,6,20C,20C
3,43,884,34,6,20C,20C
5,35,708,34,6,20C,20C
7,22,532,34,6,20C,20C
10,30,418,34,6,20C,20C
12,13,411,34,6,20C,20C
14,23,354,34,6,20C,20C
1,51,861,34,7,20C,20C
3,43,738,34,7,20C,20C
5,35,622,34,7,20C,20C
7,22,407,34,7,20C,20C
10,30,379,34,7,20C,20C
12,13,370,34,7,20C,20C
14,23,318,34,7,20C,20C
1,51,1178,34,8,20C,20C
3,43,702,34,8,20C,20C
5,35,581,34,8,20C,20C
7,22,579,34,8,20C,20C
10,30,442,34,8,20C,20C
12,13,340,34,8,20C,20C
14,23,273,34,8,20C,20C
1,51,899,34,9,20C,20C
3,43,696,34,9,20C,20C
5,35,491,34,9,20C,20C
7,22,456,34,9,20C,20C
10,30,456,34,9,20C,20C
12,13,351,34,9,20C,20C
14,23,345,34,9,20C,20C
1,51,954,34,10,20C,20C
3,43,813,34,10,20C,20C
5,35,607,34,10,20C,20C
7,22,582,34,10,20C,20C
10,30,517,34,10,20C,20C
12,13,330,34,10,20C,20C
14,23,288,34,10,20C,20C
1,51,834,34,11,20C,20C
3,43,806,34,11,20C,20C
5,35,558,34,11,20C,20C
7,22,474,34,11,20C,20C
10,30,407,34,11,20C,20C
12,13,269,34,11,20C,20C
14,23,251,34,11,20C,20C
1,51,917,34,12,20C,20C
3,43,806,34,12,20C,20C
5,35,577,34,12,20C,20C
7,22,441,34,12,20C,20C
10,30,395,34,12,20C,20C
12,13,363,34,12,20C,20C
14,23,343,34,12,20C,20C
1,51,926,34,13,20C,20C
3,43,747,34,13,20C,20C
5,35,604,34,13,20C,20C
7,22,432,34,13,20C,20C
10,30,366,34,13,20C,20C
12,13,249,34,13,20C,20C
14,23,245,34,13,20C,20C
1,51,866,34,14,20C,20C
3,43,701,34,14,20C,20C
5,35,538,34,14,20C,20C
7,22,391,34,14,20C,20C
10,30,372,34,14,20C,20C
12,13,361,34,14,20C,20C
14,23,247,34,14,20C,20C
